3313.468
3474.817
3290.131
3295.460
3311.470
3289.773
3308.143
3299.439
3298.938
3293.688
3303.332
3305.760
3305.243
3313.038
3297.595
3310.731
3317.572
3288.354
3319.594
3310.218
3324.079
3325.246
3309.085
3508.434
3279.560
3303.936
3492.105
3282.610
3305.047
3316.509
3310.317
3493.649
3283.095
3319.383
3288.833
3313.037
3310.445
3513.405
3294.777
3310.840
3300.981
3312.982
3286.087
3314.826
3293.713
3316.782
3316.428
3311.401
3464.424
3286.363
3302.065
3309.709
3300.448
3297.537
3502.445
3294.749
3307.029
3315.982
3513.154
3267.601
3305.789
3300.592
3464.929
3511.402
3293.072
3304.995
3301.781
3299.535
3300.876
3305.940
3300.576
3500.256
3366.765
3314.992
3498.584
3282.639
3301.291
3310.506
3290.785
3285.921
3317.488
3310.562
3506.694
3276.263
3299.662
3290.350
3315.175
3316.453
3323.785
3289.400
3311.524
3283.608
3294.471
3284.851
3312.849
3314.341
3492.309
3285.801
3496.545
3298.159
