3209.736
3039.642
3038.285
3049.256
3036.109
3044.971
3050.935
3042.735
3039.786
3206.403
3023.451
3029.576
3237.199
3039.799
3043.593
3046.920
3046.458
3208.072
3027.054
3028.686
