3487.758
3496.441
3490.701
3492.398
3484.616
3487.400
3496.710
3496.626
3480.944
3700.420
3518.932
3545.114
3529.729
3475.483
3508.158
3483.714
3503.174
3507.641
3494.270
3516.681
