3187.304
3207.535
3149.563
3280.225
3191.717
3218.938
3242.091
3421.568
3277.320
3197.807
3212.457
3193.651
3213.210
3228.078
3214.106
3206.393
3220.832
3213.160
3191.224
3213.449
