1159.675
1154.161
1157.546
1152.172
1153.748
1137.012
1138.165
1142.897
1162.042
1150.685
1149.035
1151.972
1148.888
1194.070
1155.268
1155.771
1155.473
1153.773
1142.129
1153.027
